date,organization_id,organization_name,organization_type,region,blood_group,component_type,units_used,emergency_units,scheduled_units,hospital_admissions,icu_admissions,emergency_department_visits,scheduled_surgeries,trauma_cases,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_holiday,season,recent_emergency_count_7d,regional_emergency_index,population_served,temperature_c,rainfall_mm,special_event_flag,outbreak_flag,inventory_available_start,inventory_reserved_start,incoming_units,units_expired,units_discarded
2024-11-03,HOSP_D,Heritage Multispecialty Hospital,HOSPITAL,South,O_NEGATIVE,WHOLE_BLOOD,0,0,0,335,21,20,6,3,6,3,44,11,4,2024,1,0,AUTUMN,243,4.86,380000,35.2,0.0,0,0,1,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_POSITIVE,RBC,4,1,3,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,19,2,3,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_POSITIVE,PLASMA,2,0,2,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,9,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_POSITIVE,PLATELETS,1,0,1,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,6,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_POSITIVE,WHOLE_BLOOD,4,1,3,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,15,2,3,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_NEGATIVE,RBC,2,0,2,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,4,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_NEGATIVE,PLASMA,0,0,0,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,1,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_NEGATIVE,PLATELETS,1,0,1,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,4,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,A_NEGATIVE,WHOLE_BLOOD,2,0,2,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,9,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_POSITIVE,RBC,2,0,2,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,7,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_POSITIVE,PLASMA,0,0,0,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_POSITIVE,PLATELETS,1,0,1,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,2,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_POSITIVE,WHOLE_BLOOD,0,0,0,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_NEGATIVE,RBC,0,0,0,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_NEGATIVE,PLASMA,1,0,1,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,4,0,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_NEGATIVE,PLATELETS,0,0,0,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,1,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,B_NEGATIVE,WHOLE_BLOOD,0,0,0,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_POSITIVE,RBC,0,0,0,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_POSITIVE,PLASMA,1,0,1,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,4,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_POSITIVE,PLATELETS,2,0,2,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,7,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_POSITIVE,WHOLE_BLOOD,0,0,0,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_NEGATIVE,RBC,1,0,1,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,5,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_NEGATIVE,PLASMA,1,0,1,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,4,1,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_NEGATIVE,PLATELETS,0,0,0,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,AB_NEGATIVE,WHOLE_BLOOD,1,0,1,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,4,0,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_POSITIVE,RBC,6,1,5,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,15,1,3,1,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_POSITIVE,PLASMA,3,1,2,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,14,2,2,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_POSITIVE,PLATELETS,2,0,2,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,6,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_POSITIVE,WHOLE_BLOOD,2,0,2,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,5,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_NEGATIVE,RBC,1,0,1,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,7,1,1,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_NEGATIVE,PLASMA,0,0,0,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_NEGATIVE,PLATELETS,1,0,1,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,4,1,0,0,0
2024-11-03,HOSP_E,Valley Children's Hospital,HOSPITAL,West,O_NEGATIVE,WHOLE_BLOOD,1,0,1,256,21,13,3,1,6,3,44,11,4,2024,1,0,AUTUMN,189,4.72,290000,35.2,0.0,0,0,4,0,1,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,RBC,13,0,13,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,34,6,7,1,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,PLASMA,7,0,7,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,19,3,2,1,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,PLATELETS,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,8,1,1,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_POSITIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,9,1,1,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,RBC,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,7,1,1,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,PLASMA,3,0,3,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,14,1,3,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,PLATELETS,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,2,0,0,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,A_NEGATIVE,WHOLE_BLOOD,4,0,4,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,18,1,2,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,RBC,4,0,4,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,9,1,1,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,PLASMA,4,0,4,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,18,2,3,1,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,PLATELETS,1,0,1,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,6,1,1,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_POSITIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,5,1,1,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,RBC,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,8,1,1,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,PLASMA,1,0,1,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,6,0,1,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,PLATELETS,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,9,2,2,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,B_NEGATIVE,WHOLE_BLOOD,4,0,4,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,14,1,2,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,RBC,3,0,3,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,11,2,2,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,PLASMA,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,PLATELETS,4,0,4,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,16,2,2,1,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_POSITIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,8,1,1,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,RBC,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,PLASMA,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,1,0,0,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,PLATELETS,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,1,0,0,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,AB_NEGATIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,6,1,1,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,RBC,16,0,16,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,56,4,9,1,1
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,PLASMA,9,0,9,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,33,5,6,0,1
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,PLATELETS,7,0,7,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,28,3,4,1,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_POSITIVE,WHOLE_BLOOD,5,0,5,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,21,4,3,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,RBC,3,0,3,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,15,1,2,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,PLASMA,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,PLATELETS,1,0,1,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,3,0,0,0,0
2024-11-03,BB_A,Regional Blood Center Alpha,BLOOD_BANK,Central,O_NEGATIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.41,1500000,35.2,0.0,0,0,6,1,1,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,RBC,8,0,8,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,27,5,4,1,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,PLASMA,5,0,5,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,22,3,3,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,PLATELETS,3,0,3,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,8,1,1,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_POSITIVE,WHOLE_BLOOD,3,0,3,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,13,1,2,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,RBC,1,0,1,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,3,1,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,PLASMA,4,0,4,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,17,2,2,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,PLATELETS,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,6,1,1,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,A_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,RBC,4,0,4,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,14,1,3,1,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,PLASMA,1,0,1,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,5,1,1,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,PLATELETS,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,8,1,1,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_POSITIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,6,0,1,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,RBC,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,PLASMA,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,PLATELETS,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,B_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,RBC,3,0,3,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,14,2,1,1,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,PLASMA,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,PLATELETS,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,9,1,1,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_POSITIVE,WHOLE_BLOOD,2,0,2,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,7,0,1,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,RBC,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,PLASMA,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,PLATELETS,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,AB_NEGATIVE,WHOLE_BLOOD,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,0,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,RBC,11,0,11,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,40,6,5,1,1
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,PLASMA,4,0,4,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,11,2,2,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,PLATELETS,7,0,7,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,18,1,2,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_POSITIVE,WHOLE_BLOOD,4,0,4,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,14,3,2,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,RBC,1,0,1,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,4,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,PLASMA,3,0,3,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,9,1,2,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,PLATELETS,0,0,0,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,1,0,0,0,0
2024-11-03,BB_B,Northern Blood Bank,BLOOD_BANK,North,O_NEGATIVE,WHOLE_BLOOD,3,0,3,0,0,0,0,0,6,3,44,11,4,2024,1,0,AUTUMN,0,0.16,900000,35.2,0.0,0,0,7,1,1,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,RBC,12,5,7,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,35,6,4,1,1
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,PLASMA,2,1,1,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,5,1,1,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,PLATELETS,4,2,2,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,12,1,3,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_POSITIVE,WHOLE_BLOOD,4,2,2,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,17,3,3,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,RBC,0,0,0,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,0,0,0,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,PLASMA,3,1,2,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,15,3,1,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,PLATELETS,1,0,1,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,2,0,0,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,A_NEGATIVE,WHOLE_BLOOD,3,1,2,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,8,1,1,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,RBC,5,2,3,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,12,2,2,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,PLASMA,4,1,3,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,11,1,2,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,PLATELETS,3,1,2,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,12,1,1,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_POSITIVE,WHOLE_BLOOD,1,0,1,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,5,1,1,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_NEGATIVE,RBC,0,0,0,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,0,0,0,0,0
2024-11-04,HOSP_A,Metro General Hospital,HOSPITAL,Central,B_NEGATIVE,PLASMA,3,1,2,761,60,72,48,6,0,4,45,11,4,2024,0,0,AUTUMN,611,5.09,850000,27.7,2.8,0,0,9,1,2,0,0
